Nombre,Numero,Posicion,Fecha_Nacimiento,Lugar_Nacimiento,Altura,Peso,Temporada,Equipo,Competicion,Iniciados,Bancas,Goles,Asistencias,Disparos,Al_Arco,Cometidas,Recibidas,Amarillas,Rojas
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2011/12 ",Exeter City,JPT,1,0,0,0,0,0,1,0,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2011/12 ",Gillingham,L2,3,6,1,0,4,4,7,9,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2011/12 ",Exeter City,L1,4,1,0,0,5,2,6,3,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2010/11 ",Milton Keynes Dons,L1,12,5,1,1,15,10,9,7,3,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2010/11 ",Hull City,LC,4,1,0,0,6,3,8,7,1,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2009/10 ",Queens Park Rangers,CC,3,0,0,0,4,2,0,1,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2009/10 ",Queens Park Rangers,LC,8,23,1,2,32,18,23,14,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2008/09 ",Queens Park Rangers,LC,3,2,1,1,6,4,6,4,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2007/08 ",Queens Park Rangers,LC,31,2,6,5,57,32,53,42,6,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2007/08 ",Birmingham City,Prem,0,0,0,0,0,0,0,0,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2006/07 ",Luton Town,CC,1,2,1,0,4,3,3,6,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2006/07 ",Luton Town,FAC,1,0,1,0,1,1,1,1,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2006/07 ",Birmingham City,LC,10,7,1,1,21,9,13,16,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2006/07 ",Luton Town,LC,26,0,12,2,70,35,55,39,9,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2005/06 ",Luton Town,LC,21,10,10,4,42,28,50,33,5,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2005/06 ",Luton Town,FAC,1,0,0,0,2,2,1,2,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2004/05 ",Luton Town,L1,43,2,9,0,0,0,0,0,5,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2004/05 ",Luton Town,CC,1,0,0,0,0,0,0,0,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2004/05 ",Luton Town,FAC,3,0,0,0,0,0,0,0,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2003/04 ",Colchester United,FAC,5,2,4,0,0,0,0,0,1,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2003/04 ",Colchester United,CC,1,0,0,0,0,0,0,0,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2003/04 ",Colchester United,L1,30,5,6,0,0,0,0,0,7,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2003/04 ",Colchester United,JPT,4,2,2,0,0,0,0,0,1,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2002/03 ",Brentford,JPT,3,0,0,0,0,0,0,0,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2002/03 ",Brentford,L1,38,5,10,0,0,0,0,0,10,1
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2002/03 ",Brentford,CC,1,1,1,0,0,0,0,0,1,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2002/03 ",Brentford,FAC,3,0,2,0,0,0,0,0,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,"
Estadísticas 2001/02 ",Portsmouth,LC,3,8,0,0,0,0,0,0,0,0
Rowan Vine,Posición: Delantero Centro ,Edad: 32 ,Lugar de nacimiento: Inglaterra ,Altura: 1.85m ,Peso: 75 kg ,NoDisp,Glosario ,"
						PI: Partidos Iniciados, SB: Substituto, G: Goles, GC: Asistencias, D: Disparos, DA: Disparos al arco, TA: Tarjetas Amarillas, TR: Tarjetas Rojas, FC: Faltas Cometidas, FR: Faltas Recibidas, AT: Atajadas, De: Fuera de Juego, G: Ganados, E: Empates, D: Derrotas
					",LC,3,8,0,0,0,0,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2014/15 ",Gillingham,L1,13,0,42,3,5,7,0,0,1,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2014/15 ",Millwall,LC,0,0,0,1,0,0,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2014/15 ",Gillingham,CC,1,0,3,0,0,1,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2014/15 ",Millwall,CC,0,0,0,1,0,0,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2013/14 ",Millwall,FAC,0,0,0,0,0,2,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2013/14 ",Millwall,CC,2,0,0,1,0,1,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2013/14 ",Millwall,LC,6,1,15,11,14,21,0,0,1,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2012/13 ",Sheffield Wednesday,LC,0,0,0,13,10,17,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2012/13 ",Sheffield Wednesday,CC,2,0,3,2,0,1,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2012/13 ",Sheffield Wednesday,FAC,2,0,8,0,1,1,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2011/12 ",Sheffield Wednesday,L1,32,0,81,22,8,5,0,1,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2011/12 ",Sheffield Wednesday,FAC,2,0,9,1,1,1,0,1,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2010/11 ",Derby County,CC,1,0,2,0,0,1,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2010/11 ",Derby County,FAC,1,0,3,0,0,1,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2010/11 ",Derby County,LC,22,0,95,5,6,15,0,3,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2010/11 ",Cardiff City,LC,10,0,35,2,5,4,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2009/10 ",Derby County,LC,42,0,188,14,10,18,1,3,1,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2009/10 ",Derby County,FAC,4,0,14,2,1,1,0,1,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2009/10 ",Derby County,CC,1,0,2,0,0,1,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2008/09 ",Derby County,CC,0,0,0,4,0,1,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2008/09 ",Derby County,FAC,3,0,16,2,1,1,1,0,1,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2008/09 ",Derby County,LC,30,1,134,14,12,20,0,6,1,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2007/08 ",Derby County,Prem,18,0,100,1,4,13,0,2,1,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2007/08 ",Ipswich Town,LC,17,0,67,1,0,1,0,2,1,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2006/07 ",Derby County,LC,40,0,225,24,8,8,0,3,2,1
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2006/07 ",Derby County,FAC,3,0,19,2,0,1,0,1,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2005/06 ",West Ham United,CC,0,0,0,0,0,0,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2005/06 ",West Ham United,FAC,0,0,0,0,0,0,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2005/06 ",West Ham United,Prem,0,1,4,0,0,0,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2005/06 ",Coventry City,LC,14,0,92,2,7,5,0,5,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2004/05 ",West Ham United,LC,36,1,168,16,8,12,1,8,1,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2004/05 ",West Ham United,FAC,2,0,0,0,2,0,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2004/05 ",West Ham United,CC,0,0,0,0,0,0,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2003/04 ",West Ham United,CC,0,0,0,0,0,0,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2003/04 ",West Ham United,FAC,3,0,0,1,1,1,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2003/04 ",West Ham United,LC,20,0,90,10,5,5,1,5,0,1
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2002/03 ",West Ham United,Prem,0,0,0,0,0,0,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2001/02 ",Cardiff City,L1,0,0,0,0,0,0,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2001/02 ",Wolverhampton Wanderers,LC,0,0,0,0,0,0,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2001/02 ",West Ham United,Prem,0,0,0,0,0,0,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,"
Estadísticas 2001/02 ",West Ham United,Prem,0,0,0,0,0,0,0,0,0,0
Stephen Bywater,Número: 30 ,Posición: Arquero ,Fecha de nacimiento: 7/jun/1981 ,Lugar de nacimiento: Inglaterra ,Altura: 1.88m ,Peso: 80.7 kg ,Glosario ,"
						PI: Partidos Iniciados, SB: Substituto, G: Goles, GC: Asistencias, D: Disparos, DA: Disparos al arco, TA: Tarjetas Amarillas, TR: Tarjetas Rojas, FC: Faltas Cometidas, FR: Faltas Recibidas, AT: Atajadas, De: Fuera de Juego, G: Ganados, E: Empates, D: Derrotas
					",Prem,0,0,0,0,0,0,0,0,0,0
David Hopkin,Posición: Volante ,Edad: 44 ,Altura: 1.75m ,Peso: 69.92 kg ,0.0,NoDisp,"
Estadísticas 2003/04 ",Greenock Morton,SCO 1,0,1,0,0,0,0,0,0,0,0
David Hopkin,Posición: Volante ,Edad: 44 ,Altura: 1.75m ,Peso: 69.92 kg ,0.0,NoDisp,"
Estadísticas 2002/03 ",Greenock Morton,LC,1,0,1,0,0,0,0,0,1,0
David Hopkin,Posición: Volante ,Edad: 44 ,Altura: 1.75m ,Peso: 69.92 kg ,0.0,NoDisp,"
Estadísticas 2002/03 ",Greenock Morton,SCO 2,6,0,1,0,0,0,0,0,2,0
David Hopkin,Posición: Volante ,Edad: 44 ,Altura: 1.75m ,Peso: 69.92 kg ,0.0,NoDisp,"
Estadísticas 2001/02 ",Crystal Palace,CC,0,1,0,0,0,0,0,0,0,0
David Hopkin,Posición: Volante ,Edad: 44 ,Altura: 1.75m ,Peso: 69.92 kg ,0.0,NoDisp,"
Estadísticas 2001/02 ",Crystal Palace,FAC,1,0,0,0,0,0,0,0,1,0
David Hopkin,Posición: Volante ,Edad: 44 ,Altura: 1.75m ,Peso: 69.92 kg ,0.0,NoDisp,"
Estadísticas 2001/02 ",Crystal Palace,LC,10,7,3,0,0,0,0,0,1,0
David Hopkin,Posición: Volante ,Edad: 44 ,Altura: 1.75m ,Peso: 69.92 kg ,0.0,NoDisp,Glosario ,"
						PI: Partidos Iniciados, SB: Substituto, G: Goles, GC: Asistencias, D: Disparos, DA: Disparos al arco, TA: Tarjetas Amarillas, TR: Tarjetas Rojas, FC: Faltas Cometidas, FR: Faltas Recibidas, AT: Atajadas, De: Fuera de Juego, G: Ganados, E: Empates, D: Derrotas
					",LC,10,7,3,0,0,0,0,0,1,0
Trevor Berry,Posición: Volante ,Altura: 1.70m ,NoDisp,NoDisp,0.0,NoDisp,"
Estadísticas 2001/02 ",Rotherham United,LC,0,0,0,0,0,0,0,0,0,0
Trevor Berry,Posición: Volante ,Altura: 1.70m ,NoDisp,NoDisp,0.0,NoDisp,Glosario ,"
						PI: Partidos Iniciados, SB: Substituto, G: Goles, GC: Asistencias, D: Disparos, DA: Disparos al arco, TA: Tarjetas Amarillas, TR: Tarjetas Rojas, FC: Faltas Cometidas, FR: Faltas Recibidas, AT: Atajadas, De: Fuera de Juego, G: Ganados, E: Empates, D: Derrotas
					",LC,0,0,0,0,0,0,0,0,0,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2013/14 ",Tranmere Rovers,CC,1,0,0,0,0,0,1,0,0,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2013/14 ",Tranmere Rovers,L1,4,0,0,0,0,0,2,2,0,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2012/13 ",Barnsley,FAC,1,1,0,0,0,0,1,0,0,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2012/13 ",Barnsley,LC,29,2,2,0,10,3,35,22,8,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2012/13 ",Barnsley,CC,1,0,0,0,0,0,0,1,0,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2011/12 ",Barnsley,CC,0,0,0,0,0,0,0,0,0,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2011/12 ",Barnsley,LC,41,0,1,0,8,1,31,29,5,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2011/12 ",Barnsley,FAC,1,0,0,0,0,0,0,1,0,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2010/11 ",Barnsley,FAC,1,0,0,0,0,0,1,1,0,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2010/11 ",Barnsley,LC,32,1,1,0,7,2,31,28,4,1
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2010/11 ",Barnsley,CC,1,0,0,0,0,0,0,0,0,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2009/10 ",Barnsley,CC,4,0,0,0,3,0,4,4,3,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2009/10 ",Barnsley,LC,43,0,2,0,25,8,40,36,4,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2009/10 ",Barnsley,FAC,1,0,0,0,1,1,0,0,0,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2008/09 ",Barnsley,FAC,1,0,0,0,0,0,1,2,0,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2008/09 ",Barnsley,LC,38,0,3,0,15,7,49,26,9,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2008/09 ",Barnsley,CC,1,0,0,0,0,0,3,2,1,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2007/08 ",Barnsley,LC,41,0,1,1,11,6,41,34,6,1
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2007/08 ",Barnsley,FAC,5,0,2,0,3,3,4,3,0,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2006/07 ",Burnley,FAC,1,0,0,0,0,0,0,0,0,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2006/07 ",Burnley,CC,1,0,0,0,1,0,0,1,0,0
Stephen Foster,Número: 6 ,Posición: Defensa ,Fecha de nacimiento: 18/sep/1980 ,Lugar de nacimiento: Inglaterra ,Altura: 1.80m ,Peso: 79 kg ,"
Estadísticas 2006/07 ",Burnley,LC,7,10,0,2,3,0,10,6,2,1
